,short_name,total
11498,V. Stojanovski,43.333333333333336
17455,P. Pyrdoł,43.333333333333336
13456,A. Di Nardo,43.333333333333336
15320,N. Allievi,43.333333333333336
14980,J. Handl,43.333333333333336
15836,M. Al Burayh,43.333333333333336
11330,C. Brym,43.333333333333336
13517,V. Pinson,43.333333333333336
14594,Jiang Jihong,43.333333333333336
17614,D. Obbekjær,43.333333333333336
16755,H. Al Eissa,43.333333333333336
13760,M. Perg,43.333333333333336
14699,A. Dallas,43.333333333333336
16012,J. Debrah,43.333333333333336
17492,M. Pfeifer,43.333333333333336
10763,S. Mölders,43.333333333333336
12416,C. Konan,43.333333333333336
16835,S. Nombe,43.333333333333336
18076,S. Tasdemir,43.333333333333336
12118,K. Tokura,43.333333333333336
17540,A. Baun,43.333333333333336
14948,R. Grego-Cox,43.333333333333336
16627,Su Yuanjie,43.333333333333336
13209,A. Çelebi,43.333333333333336
17961,S. Mulattieri,43.333333333333336
17523,J. Collins,43.333333333333336
17965,C. Malley,43.333333333333336
15597,B. Mathis,43.333333333333336
8243,J. Clarke-Harris,43.333333333333336
14350,E. Azemović,43.333333333333336
17519,M. Kwietniewski,43.333333333333336
11118,R. Dadashov,43.333333333333336
12362,H. Moussaki,43.333333333333336
13531,N. Havenaar,43.0
14120,A. Oteh,43.0
14415,D. Carrasco,43.0
11729,W. Cuero,43.0
14791,B. Hadžić,43.0
15049,M. Barnes,43.0
10336,A. Abdu,43.0
16542,M. Platt,43.0
16974,J. Tucker,43.0
15635,J. Kristoffersen,43.0
14971,J. van Benthem,43.0
16902,P. Ouaneh,43.0
13711,S. Sama,43.0
9979,M. Wintzheimer,43.0
10139,K. Ademi,43.0
16802,N. Farrugia,43.0
9964,Y. Tunç,43.0
11763,O. Palmer,43.0
17391,A. Daghim,43.0
15761,Y. Omar,43.0
11342,R. Hardie,43.0
15787,D. Leverock,43.0
13991,R. Tulloch,43.0
13731,B. Yaméogo,43.0
17685,A. Ratajczyk,43.0
17408,J. Kamiński,43.0
17645,J. Cox,43.0
18001,B. Eizenchart,43.0
15717,H. Hope,43.0
10639,M. Simonovski,43.0
16604,C. Vernam,43.0
9819,M. Bilate,43.0
18270,M. Sagaf,43.0
17870,E. Tallig,43.0
14012,E. Youan,43.0
18217,M. Cotali,43.0
4958,E. Koljić,43.0
18150,D. Ruíz,43.0
15959,L. Ivanovic,43.0
18268,M. Gallagher,43.0
15349,J. Valencia,43.0
13910,A. Fisher,43.0
17063,M. Raimondo-Metzger,43.0
11558,M. Voduț,43.0
10561,J. Mostasilla,43.0
17488,D. Pik,43.0
17165,Min Kyung Hyun,43.0
17163,S. Acuña,43.0
13217,D. Ciobotariu,43.0
14787,T. Badaloni,43.0
14895,O. Zanzala,43.0
15309,R. Cabrera,43.0
18104,B. Jica,43.0
13858,H. Al Raheb,43.0
15303,J. Franzoni,43.0
15406,Yoo Ji Ha,43.0
14981,E. Engelhardt,43.0
14530,C. O'Grady,43.0
17629,D. Walker-Rice,43.0
12324,E. Aguirre,42.666666666666664
16310,Han Xuan,42.666666666666664
18084,K. Jørgensen,42.666666666666664
10957,L. Sekulski,42.666666666666664
17292,M. Al Thani,42.666666666666664
6874,Rivaldinho,42.666666666666664
16386,D. Nemeth,42.666666666666664
17247,S. Strózik,42.666666666666664
16359,L. Stergiou,42.666666666666664
14148,A. Helmersen,42.666666666666664
16442,S. Woods,42.666666666666664
9574,S. Ito,42.666666666666664
14643,B. Wilmot,42.666666666666664
15100,D. Pineda,42.666666666666664
10533,J. Hernández,42.666666666666664
14455,B. Nugent,42.666666666666664
16637,U. Zengin,42.666666666666664
17672,J. Gibson,42.666666666666664
13419,B. Källman,42.666666666666664
17071,Y. Kurihara,42.666666666666664
14497,Li Peng,42.666666666666664
15984,O. Kensdale,42.666666666666664
15988,M. Doue,42.666666666666664
17620,D. Happe,42.666666666666664
10427,A. Kamara,42.666666666666664
16777,M. Al Sufyani,42.666666666666664
14704,S. Lomónaco,42.666666666666664
16794,O. Klitten,42.666666666666664
13980,D. Redan,42.666666666666664
14597,S. Al Masrahi,42.666666666666664
12087,Dêniro Prestes,42.666666666666664
16808,N. Cordero,42.666666666666664
14609,E. Kupen,42.666666666666664
16829,D. De Vita,42.666666666666664
6609,C. Burke,42.666666666666664
18107,P. Osew,42.666666666666664
18213,B. Buckley,42.666666666666664
12148,Mychell Chagas,42.666666666666664
18224,Lee Kyu Hyuk,42.666666666666664
14648,D. Vlahovic,42.666666666666664
14966,F. Atuahene,42.666666666666664
15598,Joo Hyun Ho,42.666666666666664
12814,D. Franco,42.666666666666664
14737,G. Gori,42.666666666666664
16579,N. Hunziker,42.666666666666664
14133,Itaitinga,42.666666666666664
16274,N. Boyle,42.666666666666664
17190,J. Letniowski,42.666666666666664
15908,N. Kupusović,42.666666666666664
15114,S. Makuka,42.666666666666664
17724,Feng Boxuan,42.666666666666664
17403,M. Hundley,42.666666666666664
17723,A. Kaltner,42.666666666666664
15922,Cheon Seong-Hoon,42.666666666666664
16249,D. Fontani,42.666666666666664
17146,Ko Jae Hyun,42.666666666666664
13079,D. Newton,42.666666666666664
15021,Yuan Mincheng,42.666666666666664
17700,L. Krakowczyk,42.666666666666664
10260,C. Morra,42.666666666666664
14757,Patrick,42.666666666666664
17440,M. Wright,42.666666666666664
16203,S. Tsveiba,42.666666666666664
15465,P. Szysz,42.666666666666664
15948,I. Tapia,42.666666666666664
17112,G. Lloyd,42.666666666666664
14006,M. Malone,42.666666666666664
12927,D. Djulbic,42.333333333333336
17520,Duan Liuyu,42.333333333333336
12460,M. Akpınar,42.333333333333336
17835,G. Iannucci,42.333333333333336
17751,J. González,42.333333333333336
17654,Guo Tianyu,42.333333333333336
17969,A. Procter,42.333333333333336
17633,F. Mambimbi,42.333333333333336
8614,M. Donoso,42.333333333333336
17334,D. Björkman,42.333333333333336
12792,D. Segbé Azankpo,42.333333333333336
12793,N. Canavan,42.333333333333336
18000,S. Silvera,42.333333333333336
18210,D. Collins,42.333333333333336
17777,Sun Kai,42.333333333333336
12652,F. Anselmo,42.333333333333336
17587,J. Northcott,42.333333333333336
17691,J. Randall,42.333333333333336
17819,M. Wędrychowski,42.333333333333336
16807,Jeong Chee In,42.333333333333336
14409,Park Jun Hyeong,42.333333333333336
11790,Y. Mamilonne,42.333333333333336
15637,K. Velde,42.333333333333336
15647,B. Rojas,42.333333333333336
10866,J. Valencia,42.333333333333336
10133,M. García,42.333333333333336
13464,L. Pfeiffer,42.333333333333336
16400,J. Knowles,42.333333333333336
13897,N. Correa,42.333333333333336
15767,L. Forte,42.333333333333336
14945,L. Salvesen,42.333333333333336
16095,A. Majok,42.333333333333336
5477,A. La Mantia,42.333333333333336
16426,A. Lô,42.333333333333336
16602,D. Hayashi,42.333333333333336
10899,H. Al Hazaa,42.333333333333336
17179,N. Otto,42.333333333333336
14668,G. Ahadme,42.333333333333336
14701,F. Çetinkaya,42.333333333333336
16017,A. Sîntean,42.333333333333336
15921,C. Kelman,42.333333333333336
14098,F. Kaya,42.333333333333336
16349,Y. Radionov,42.333333333333336
14736,I. Kanu,42.333333333333336
15131,L. Merolla,42.333333333333336
16191,Fabio,42.333333333333336
15404,F. Baptiste,42.333333333333336
16950,Wang Ziming,42.333333333333336
15431,R. Loft,42.333333333333336
16898,G. Phillips,42.333333333333336
16886,Lee Sang Su,42.333333333333336
15345,N. Zohoré,42.333333333333336
13662,C. Bolger,42.333333333333336
16244,S. Mauritz-Hansen,42.333333333333336
16179,M. Tokida,42.333333333333336
16232,E. Stokes,42.333333333333336
15517,Adrián Herrera,42.333333333333336
9940,Jordi Escobar,42.333333333333336
7548,E. Cantero,42.333333333333336
15576,S. Belkahia,42.333333333333336
8818,N. Venema,42.333333333333336
11361,M. Dembélé,42.333333333333336
16769,B. Fındık,42.333333333333336
17792,C. Henderson,42.0
12373,D. Telford,42.0
13337,E. Wekesser,42.0
10966,R. Caballero,42.0
12019,T. Boyd,42.0
12351,M. Forss,42.0
16496,R. Solan,42.0
12308,K. Sterling,42.0
13351,M. De Luca,42.0
13164,B. Anderson,42.0
11010,L. Klimavicius,42.0
16546,D. Rodney,42.0
16868,W. Pleśnierowicz,42.0
16823,M. Steinwender,42.0
13698,B. Mwila,42.0
17565,K. Riascos,42.0
13501,S. Ibrahim,42.0
17004,H. Araki,42.0
16722,J. Semple,42.0
17476,T. Leak,42.0
17014,Liu Heng,42.0
16717,S. Ramos Mingo,42.0
16704,Wang Dalong,42.0
13866,M. Königs,42.0
17143,R. Edmonds-Green,42.0
17025,H. Al Jasim,42.0
16599,P. Flottmann,42.0
14020,V. Triboulet,42.0
14038,A. Xhemajli,42.0
16574,A. Tripicchio,42.0
11045,J. Marković,42.0
14063,M. Retegui,42.0
17716,M. Dilmurat,42.0
11167,A. Lupu,42.0
12680,M. Miller,42.0
11496,J. Dhillon,42.0
16072,N. Balongo,42.0
6976,K. Friesenbichler,42.0
15783,A. DeJohn,42.0
15065,Son Suk Yong,42.0
15113,D. Tokpa,42.0
13134,W. Isidor,42.0
15608,L. Calderón,42.0
14882,A. Al Yami,42.0
17217,G. Buliga,42.0
18046,T. Allarakhia,42.0
18036,M. Scarlett,42.0
13199,B. Ashley-Seal,42.0
15605,A. Önal,42.0
18021,C. Murphy,42.0
16069,M. Bassouamina,42.0
15518,H. Ortega,42.0
18234,Zhang Junzhe,42.0
13302,J. Osabutey,42.0
16170,M. Bonne,42.0
17897,J. Zapata,42.0
16112,T. Amilivia,42.0
17934,E. Dubickas,42.0
14976,J. Escobar,42.0
17945,Jin Bo,42.0
18201,N. Fuentes,41.666666666666664
13549,D. Castañeda,41.666666666666664
16930,J. Chacón,41.666666666666664
13583,Jordi Sánchez,41.666666666666664
15088,E. Dieseruvwe,41.666666666666664
15402,J. Pestaña,41.666666666666664
15389,J. Barreto,41.666666666666664
18230,Cui Lin,41.666666666666664
12501,Jeong Tae Wook,41.666666666666664
17566,T. Issa,41.666666666666664
17623,G. Nurse,41.666666666666664
13770,Z. Koné,41.666666666666664
13697,K. Sheppard,41.666666666666664
16783,M. Leca,41.666666666666664
15364,J. Zurbriggen,41.666666666666664
15288,M. Abu Shararah,41.666666666666664
15271,D. Byrtek,41.666666666666664
18182,J. White,41.666666666666664
16255,O. Chatziterzoglou,41.666666666666664
6930,B. Gueye,41.666666666666664
10194,Hu Jinghang,41.666666666666664
16185,B. Kavlak,41.666666666666664
14397,L. Passerini,41.666666666666664
16318,K. Cowan,41.666666666666664
17822,Y. Contreras,41.666666666666664
14293,A. Vucenovic,41.666666666666664
9086,T. Štrkalj,41.666666666666664
14600,I. Isa,41.666666666666664
17952,M. Pollock,41.666666666666664
14146,J. Sierra,41.666666666666664
14707,E. Botheim,41.666666666666664
16499,U. Yazğılı,41.666666666666664
15940,S. Grubac,41.666666666666664
14769,S. Smith,41.666666666666664
15937,K. Dimitriou,41.666666666666664
16555,D. Jäpel,41.666666666666664
12789,A. Jusino,41.666666666666664
14809,K. Denkey,41.666666666666664
14053,M. Folivi,41.666666666666664
14845,J. Asiri,41.666666666666664
14869,A. Jung,41.666666666666664
14885,Antón,41.666666666666664
8539,M. te Vrede,41.666666666666664
12819,S. Takahashi,41.666666666666664
14890,T. Keller,41.666666666666664
17653,P. Zaucha,41.666666666666664
12247,O. Shaw,41.666666666666664
15412,D. Merola,41.666666666666664
17214,J. Key,41.666666666666664
17023,A. Addai,41.666666666666664
17241,M. Gillam,41.666666666666664
17186,K. Ishii,41.666666666666664
17395,S. Hausner,41.666666666666664
17177,Y. Ogaki,41.666666666666664
13181,D. Otto,41.666666666666664
17046,M. Dampc,41.666666666666664
17227,Xu Tianyuan,41.666666666666664
17120,I. Schubert-Abubakari,41.666666666666664
11994,M. Guezoui,41.666666666666664
14628,Y. Begraoui,41.333333333333336
17808,D. Drysdale,41.333333333333336
14724,S. Soto,41.333333333333336
14726,B. Ndilu,41.333333333333336
17733,J. Mellish,41.333333333333336
16358,M. Daramy,41.333333333333336
13961,A. Bălan,41.333333333333336
18017,T. Tattermusch,41.333333333333336
11700,J. Vojtuš,41.333333333333336
16809,H. Darling,41.333333333333336
17463,A. O'Neill,41.333333333333336
15895,M. Żukowski,41.333333333333336
13111,R. Griffiths,41.333333333333336
17215,Y. Yamaya,41.333333333333336
15862,I. Stoica,41.333333333333336
17216,A. Owusu,41.333333333333336
15805,K. Athiu,41.333333333333336
11332,S. Obeng,41.333333333333336
16091,S. Want,41.333333333333336
16687,J. Hylton,41.333333333333336
17152,A. Marie-Sainte,41.333333333333336
16697,L. Mijaljevic,41.333333333333336
14349,A. Rwatubyaye,41.333333333333336
17842,C. Karatas,41.333333333333336
16675,A. Azeez,41.333333333333336
17848,N. Bergmark,41.333333333333336
13912,Yeo Seong Hae,41.333333333333336
16251,D. Riccardi,41.333333333333336
13946,M. Biamou,41.333333333333336
8039,S. Milošević,41.333333333333336
17656,A. Bærtelsen,41.333333333333336
12311,B. Vazquez,41.333333333333336
16187,N. Logue,41.333333333333336
12412,Beto,41.333333333333336
16992,T. Dejewski,41.333333333333336
14520,V. Golemić,41.333333333333336
17661,F. Mawana,41.333333333333336
11720,J. Salcedo,41.333333333333336
16007,T. Smith,41.333333333333336
16401,R. Harker,41.333333333333336
17365,M. Casey,41.333333333333336
18192,J. Williams,41.333333333333336
15640,D. Martinović,41.333333333333336
15551,T. Dallinga,41.333333333333336
17452,M. Williams,41.333333333333336
17289,M. Leverbe,41.333333333333336
13990,R. de la Rosa,41.333333333333336
13124,J. Zirkzee,41.333333333333336
17238,A. Hayden,41.333333333333336
15009,O. Olomola,41.333333333333336
17516,F. Ferk,41.333333333333336
15606,O. Nowak,41.333333333333336
15375,J. Daly,41.333333333333336
14940,N. Kolesovs,41.333333333333336
16551,A. Ammitzbøll,41.333333333333336
15755,S. Kaya,41.333333333333336
18263,F. Nevarez,41.333333333333336
17370,R. Collins,41.333333333333336
18103,G. Bustos,41.333333333333336
15420,B. Curville,41.0
17704,N. Gutierrez,41.0
17305,Y. Rojas,41.0
13553,S. Musiolik,41.0
15186,B. Čečarić,41.0
14421,J. Ruiz Gomez,41.0
15586,L. Armstrong,41.0
16494,S. Ben Amar,41.0
15589,T. Ominami,41.0
18200,D. Bowry,41.0
13592,Z. Lepasa,41.0
17467,C. Davis,41.0
16576,S. Shamal,41.0
17293,J. Okano,41.0
16440,C. Morton,41.0
18237,J. Hope,41.0
3755,D. Ciofani,41.0
12964,J. Hanson,41.0
17457,M. Gyamfi,41.0
15370,R. Philippe,41.0
17816,M. Stępień,41.0
15794,G. Shaw,41.0
14574,Park Hee Seong,41.0
15684,A. Ouhafsa,41.0
15806,P. O'Vich,41.0
16970,E. Sylisufaj,41.0
12171,D. Sikan,41.0
15950,M. Candlin,41.0
13414,M. Raguž,41.0
15957,L. Kryeziu,41.0
13729,K. Kościelny,41.0
17259,F. Flick,41.0
15992,T. Buchanan,41.0
15976,M. Sevimler,41.0
13427,B. Tutu,41.0
17708,A. Voda,41.0
12648,B. Gschweidl,41.0
17174,J. López,41.0
16863,S. van Dijck,41.0
11731,G. Álvarez,41.0
17541,S. Fukahori,41.0
10454,B. Moussiti-Oko,41.0
11613,R. Sirk,40.666666666666664
16497,O. Afolayan,40.666666666666664
13433,A. Schmidt,40.666666666666664
17312,S. Raben,40.666666666666664
17728,Lei Wenjie,40.666666666666664
14194,P. Tomczyk,40.666666666666664
16533,S. Boyd,40.666666666666664
16428,O. Uzun,40.666666666666664
14114,B. Sambou,40.666666666666664
17508,A. Rose,40.666666666666664
16402,B. Lasme,40.666666666666664
17433,S. Tengstedt,40.666666666666664
17326,J. Mena Vacca,40.666666666666664
15515,F. Quispel,40.666666666666664
17290,T. Hama,40.666666666666664
15547,S. Raux Yao,40.666666666666664
18172,K. Berkoe,40.666666666666664
13130,A. Ndiaye,40.666666666666664
15689,B. Goodship,40.666666666666664
14990,Lee Dong Won,40.666666666666664
17233,A. Ippolito,40.666666666666664
17369,A. Ocampo-Chavez,40.666666666666664
18093,S. Whaler,40.666666666666664
18083,R. Rydel,40.666666666666664
15941,E. Hottmann,40.666666666666664
14762,Rúben Fonseca,40.666666666666664
15953,C. Lang,40.666666666666664
15954,G. McAuley,40.666666666666664
17033,Kim Seung Woo,40.666666666666664
16055,R. Senhadji,40.666666666666664
17956,S. Ogie,40.666666666666664
16145,D. Reiter,40.666666666666664
12407,Y. Kitala,40.666666666666664
16200,E. Holten,40.666666666666664
16226,A. Roscrow,40.666666666666664
17868,T. Knowles,40.666666666666664
17416,B. Córdoba,40.666666666666664
17425,M. Williams,40.666666666666664
16342,Wang Weilong,40.666666666666664
17459,J. Lamy,40.666666666666664
17876,S. Graves,40.666666666666664
13685,N. Smith,40.666666666666664
17570,C. Achim,40.666666666666664
16713,J. Weißenfels,40.666666666666664
17545,G. Forrest,40.666666666666664
13989,S. Kulenović,40.666666666666664
17572,H. Cardwell,40.666666666666664
17598,N. Jeck,40.666666666666664
11263,I. Botella,40.666666666666664
16915,D. López,40.666666666666664
17649,F. Tavares,40.666666666666664
13955,A. Saraniti,40.666666666666664
16752,G. Bajrami,40.666666666666664
12866,P. Breitkreuz,40.666666666666664
16670,Wang Yaopeng,40.666666666666664
16654,T. Huk,40.666666666666664
17987,P. Egelund,40.333333333333336
17242,S. Twine,40.333333333333336
17895,J. Pérez,40.333333333333336
16745,T. John-Jules,40.333333333333336
16511,R. Cundy,40.333333333333336
17742,A. Al Meqran,40.333333333333336
17588,E. McCue,40.333333333333336
17999,R. Carstensen,40.333333333333336
17997,C. Bargary,40.333333333333336
16757,T. Magloire,40.333333333333336
16413,B. Maguire,40.333333333333336
10459,P. Schmidt,40.333333333333336
18174,J. Galloway,40.333333333333336
17966,C. King-Harmes,40.333333333333336
17875,L. Walsh,40.333333333333336
17667,M. Petratos,40.333333333333336
18180,N. Shaw,40.333333333333336
18236,B. McPherson,40.333333333333336
17869,J. Rollinson,40.333333333333336
16100,S. Coly,40.333333333333336
17397,A. Bruus,40.333333333333336
15483,M. Stevens,40.333333333333336
16578,G. Kelly,40.333333333333336
14884,J. Williams,40.333333333333336
13546,G. Oakley,40.333333333333336
14821,M. Batmaz,40.333333333333336
17221,A. Famewo,40.333333333333336
18044,A. El-Youssef,40.333333333333336
16842,N. Almas,40.333333333333336
14879,I. Koné,40.333333333333336
15409,G. León,40.333333333333336
16547,A. Fletcher,40.333333333333336
15899,P. Besong,40.333333333333336
15425,G. Mazuela,40.333333333333336
17494,T. Wood,40.333333333333336
12156,P. Bueno,40.333333333333336
17789,K. Lofthouse,40.0
14420,L. Sorrentino,40.0
13339,E. Riis,40.0
17607,L. Fernandez,40.0
17550,N. Muñoz,40.0
16639,L. John,40.0
16103,O. Šarkić,40.0
16908,T. Rieg,40.0
16618,A. Konaté,40.0
15282,L. Maldonado,40.0
17646,S. Haubrock,40.0
15756,A. Nadesan,40.0
17801,N. Lang,40.0
16166,T. Rambaud,40.0
11065,A. Connolly,40.0
15516,N. Ntolla,40.0
17949,J. Akanyirige,40.0
14418,P. Nsiah,40.0
17605,L. Arriaga,40.0
16339,Y. Fujita,40.0
15683,M. Mohammed,40.0
12610,D. Popa,40.0
15081,Javi Siverio,40.0
16812,D. Mushitu,40.0
16261,R. Swan,40.0
18007,C. Öyvann,40.0
15358,R. Geeraerts,40.0
16668,M. Fjörtoft,40.0
12995,Kim Hyo Gi,40.0
16958,N. Suksum,40.0
17718,H. Ekdal,40.0
17188,V. Boniface,40.0
13530,J. Julio,40.0
15329,J. von Moos,40.0
14346,J. Murray,40.0
17184,Y. Mahdy,40.0
18135,R. Smith,40.0
15860,R. Parkes,40.0
17379,K. Yao,40.0
17470,Qian Yumiao,40.0
15022,A. Bianchimano,40.0
14005,L. N'Diaye,40.0
16799,H. Andersson,40.0
16293,E. González,39.666666666666664
17855,S. Kayembe,39.666666666666664
17983,M. Gudmann,39.666666666666664
17155,J. Khasa,39.666666666666664
14715,A. Verda,39.666666666666664
15815,A. Bennett,39.666666666666664
18074,B. Sass-Davies,39.666666666666664
16994,S. Lavelle,39.666666666666664
15961,J. Rennicks,39.666666666666664
17192,N. Tavares,39.666666666666664
16772,V. Gomis,39.666666666666664
16051,J. Miranda,39.666666666666664
17904,M. Backmann,39.666666666666664
14634,E. Sørensen,39.666666666666664
10511,A. Jackson-Hamel,39.666666666666664
17402,A. Hendriksen,39.666666666666664
18190,M. Roberts,39.666666666666664
16130,K. Hoven,39.666666666666664
16158,E. Holt,39.666666666666664
17836,H. Hauso,39.666666666666664
18199,O. Bundgaard,39.666666666666664
15427,C. Hall,39.666666666666664
17104,J. Łoś,39.666666666666664
17114,I. Ibáñez,39.666666666666664
17106,S. Janneh,39.666666666666664
17720,J. Gertsen,39.666666666666664
16431,R. Pyke,39.666666666666664
16479,V. Olatunji,39.666666666666664
17503,T. Seferi,39.666666666666664
11131,Sergio Moreno,39.666666666666664
17513,H. Al Shaie,39.666666666666664
16690,M. Nakayama,39.666666666666664
16441,V. Glaentzlin,39.666666666666664
14043,L. Beltrán,39.666666666666664
16445,M. El Idrissy,39.666666666666664
17258,T. Heggem,39.333333333333336
14289,C. Daferner,39.333333333333336
16161,B. Kramer,39.333333333333336
17002,S. Pereira,39.333333333333336
16896,M. Al Hamad,39.333333333333336
16870,I. Olaofe,39.333333333333336
17881,J. Fielding,39.333333333333336
14716,M. Kaufmann,39.333333333333336
14481,I. Rønning,39.333333333333336
16747,A. Benedyczak,39.333333333333336
16463,I. Karakaş,39.333333333333336
14686,R. Edmondson,39.333333333333336
15615,Y. Osée,39.333333333333336
17603,R. Darcy,39.333333333333336
15316,S. Perović,39.333333333333336
17483,O. Edlund,39.333333333333336
