short_name,total
E. Tallig,43.0
E. Youan,43.0
M. Cotali,43.0
E. Koljić,43.0
D. Ruíz,43.0
L. Ivanovic,43.0
M. Gallagher,43.0
J. Valencia,43.0
A. Fisher,43.0
M. Raimondo-Metzger,43.0
M. Voduț,43.0
J. Mostasilla,43.0
D. Pik,43.0
Min Kyung Hyun,43.0
S. Acuña,43.0
D. Ciobotariu,43.0
T. Badaloni,43.0
O. Zanzala,43.0
R. Cabrera,43.0
B. Jica,43.0
H. Al Raheb,43.0
J. Franzoni,43.0
Yoo Ji Ha,43.0
E. Engelhardt,43.0
C. O'Grady,43.0
D. Walker-Rice,43.0
E. Aguirre,42.666666666666664
Han Xuan,42.666666666666664
K. Jørgensen,42.666666666666664
L. Sekulski,42.666666666666664
M. Al Thani,42.666666666666664
Rivaldinho,42.666666666666664
D. Nemeth,42.666666666666664
S. Strózik,42.666666666666664
L. Stergiou,42.666666666666664
A. Helmersen,42.666666666666664
S. Woods,42.666666666666664
S. Ito,42.666666666666664
B. Wilmot,42.666666666666664
D. Pineda,42.666666666666664
J. Hernández,42.666666666666664
B. Nugent,42.666666666666664
U. Zengin,42.666666666666664
J. Gibson,42.666666666666664
B. Källman,42.666666666666664
Y. Kurihara,42.666666666666664
Li Peng,42.666666666666664
O. Kensdale,42.666666666666664
M. Doue,42.666666666666664
D. Happe,42.666666666666664
A. Kamara,42.666666666666664
M. Al Sufyani,42.666666666666664
S. Lomónaco,42.666666666666664
O. Klitten,42.666666666666664
D. Redan,42.666666666666664
S. Al Masrahi,42.666666666666664
Dêniro Prestes,42.666666666666664
N. Cordero,42.666666666666664
E. Kupen,42.666666666666664
D. De Vita,42.666666666666664
C. Burke,42.666666666666664
P. Osew,42.666666666666664
B. Buckley,42.666666666666664
Mychell Chagas,42.666666666666664
Lee Kyu Hyuk,42.666666666666664
D. Vlahovic,42.666666666666664
F. Atuahene,42.666666666666664
Joo Hyun Ho,42.666666666666664
D. Franco,42.666666666666664
G. Gori,42.666666666666664
N. Hunziker,42.666666666666664
Itaitinga,42.666666666666664
N. Boyle,42.666666666666664
J. Letniowski,42.666666666666664
N. Kupusović,42.666666666666664
S. Makuka,42.666666666666664
Feng Boxuan,42.666666666666664
M. Hundley,42.666666666666664
A. Kaltner,42.666666666666664
Cheon Seong-Hoon,42.666666666666664
D. Fontani,42.666666666666664
Ko Jae Hyun,42.666666666666664
D. Newton,42.666666666666664
Yuan Mincheng,42.666666666666664
L. Krakowczyk,42.666666666666664
C. Morra,42.666666666666664
Patrick,42.666666666666664
M. Wright,42.666666666666664
S. Tsveiba,42.666666666666664
P. Szysz,42.666666666666664
I. Tapia,42.666666666666664
G. Lloyd,42.666666666666664
M. Malone,42.666666666666664
D. Djulbic,42.333333333333336
Duan Liuyu,42.333333333333336
M. Akpınar,42.333333333333336
G. Iannucci,42.333333333333336
J. González,42.333333333333336
Guo Tianyu,42.333333333333336
A. Procter,42.333333333333336
F. Mambimbi,42.333333333333336
M. Donoso,42.333333333333336
D. Björkman,42.333333333333336
D. Segbé Azankpo,42.333333333333336
N. Canavan,42.333333333333336
S. Silvera,42.333333333333336
D. Collins,42.333333333333336
Sun Kai,42.333333333333336
F. Anselmo,42.333333333333336
J. Northcott,42.333333333333336
J. Randall,42.333333333333336
M. Wędrychowski,42.333333333333336
Jeong Chee In,42.333333333333336
Park Jun Hyeong,42.333333333333336
Y. Mamilonne,42.333333333333336
K. Velde,42.333333333333336
B. Rojas,42.333333333333336
J. Valencia,42.333333333333336
M. García,42.333333333333336
L. Pfeiffer,42.333333333333336
J. Knowles,42.333333333333336
N. Correa,42.333333333333336
L. Forte,42.333333333333336
L. Salvesen,42.333333333333336
A. Majok,42.333333333333336
A. La Mantia,42.333333333333336
A. Lô,42.333333333333336
D. Hayashi,42.333333333333336
H. Al Hazaa,42.333333333333336
N. Otto,42.333333333333336
G. Ahadme,42.333333333333336
F. Çetinkaya,42.333333333333336
A. Sîntean,42.333333333333336
C. Kelman,42.333333333333336
F. Kaya,42.333333333333336
Y. Radionov,42.333333333333336
I. Kanu,42.333333333333336
L. Merolla,42.333333333333336
Fabio,42.333333333333336
F. Baptiste,42.333333333333336
Wang Ziming,42.333333333333336
R. Loft,42.333333333333336
G. Phillips,42.333333333333336
Lee Sang Su,42.333333333333336
N. Zohoré,42.333333333333336
C. Bolger,42.333333333333336
S. Mauritz-Hansen,42.333333333333336
M. Tokida,42.333333333333336
E. Stokes,42.333333333333336
Adrián Herrera,42.333333333333336
Jordi Escobar,42.333333333333336
E. Cantero,42.333333333333336
S. Belkahia,42.333333333333336
N. Venema,42.333333333333336
M. Dembélé,42.333333333333336
B. Fındık,42.333333333333336
C. Henderson,42.0
D. Telford,42.0
E. Wekesser,42.0
R. Caballero,42.0
T. Boyd,42.0
M. Forss,42.0
R. Solan,42.0
K. Sterling,42.0
M. De Luca,42.0
B. Anderson,42.0
L. Klimavicius,42.0
D. Rodney,42.0
W. Pleśnierowicz,42.0
M. Steinwender,42.0
B. Mwila,42.0
K. Riascos,42.0
S. Ibrahim,42.0
H. Araki,42.0
J. Semple,42.0
T. Leak,42.0
Liu Heng,42.0
S. Ramos Mingo,42.0
Wang Dalong,42.0
M. Königs,42.0
R. Edmonds-Green,42.0
H. Al Jasim,42.0
P. Flottmann,42.0
V. Triboulet,42.0
A. Xhemajli,42.0
A. Tripicchio,42.0
J. Marković,42.0
M. Retegui,42.0
M. Dilmurat,42.0
A. Lupu,42.0
M. Miller,42.0
J. Dhillon,42.0
N. Balongo,42.0
K. Friesenbichler,42.0
A. DeJohn,42.0
Son Suk Yong,42.0
D. Tokpa,42.0
W. Isidor,42.0
L. Calderón,42.0
A. Al Yami,42.0
G. Buliga,42.0
T. Allarakhia,42.0
M. Scarlett,42.0
B. Ashley-Seal,42.0
A. Önal,42.0
C. Murphy,42.0
M. Bassouamina,42.0
H. Ortega,42.0
Zhang Junzhe,42.0
J. Osabutey,42.0
M. Bonne,42.0
J. Zapata,42.0
T. Amilivia,42.0
E. Dubickas,42.0
J. Escobar,42.0
Jin Bo,42.0
N. Fuentes,41.666666666666664
D. Castañeda,41.666666666666664
J. Chacón,41.666666666666664
Jordi Sánchez,41.666666666666664
E. Dieseruvwe,41.666666666666664
J. Pestaña,41.666666666666664
J. Barreto,41.666666666666664
Cui Lin,41.666666666666664
Jeong Tae Wook,41.666666666666664
T. Issa,41.666666666666664
G. Nurse,41.666666666666664
Z. Koné,41.666666666666664
K. Sheppard,41.666666666666664
M. Leca,41.666666666666664
J. Zurbriggen,41.666666666666664
M. Abu Shararah,41.666666666666664
D. Byrtek,41.666666666666664
J. White,41.666666666666664
O. Chatziterzoglou,41.666666666666664
B. Gueye,41.666666666666664
Hu Jinghang,41.666666666666664
B. Kavlak,41.666666666666664
L. Passerini,41.666666666666664
K. Cowan,41.666666666666664
Y. Contreras,41.666666666666664
A. Vucenovic,41.666666666666664
T. Štrkalj,41.666666666666664
I. Isa,41.666666666666664
M. Pollock,41.666666666666664
J. Sierra,41.666666666666664
E. Botheim,41.666666666666664
U. Yazğılı,41.666666666666664
S. Grubac,41.666666666666664
S. Smith,41.666666666666664
K. Dimitriou,41.666666666666664
D. Jäpel,41.666666666666664
A. Jusino,41.666666666666664
K. Denkey,41.666666666666664
M. Folivi,41.666666666666664
J. Asiri,41.666666666666664
A. Jung,41.666666666666664
Antón,41.666666666666664
M. te Vrede,41.666666666666664
S. Takahashi,41.666666666666664
T. Keller,41.666666666666664
P. Zaucha,41.666666666666664
O. Shaw,41.666666666666664
D. Merola,41.666666666666664
J. Key,41.666666666666664
A. Addai,41.666666666666664
M. Gillam,41.666666666666664
K. Ishii,41.666666666666664
S. Hausner,41.666666666666664
Y. Ogaki,41.666666666666664
D. Otto,41.666666666666664
M. Dampc,41.666666666666664
Xu Tianyuan,41.666666666666664
I. Schubert-Abubakari,41.666666666666664
M. Guezoui,41.666666666666664
Y. Begraoui,41.333333333333336
D. Drysdale,41.333333333333336
S. Soto,41.333333333333336
B. Ndilu,41.333333333333336
J. Mellish,41.333333333333336
M. Daramy,41.333333333333336
A. Bălan,41.333333333333336
T. Tattermusch,41.333333333333336
J. Vojtuš,41.333333333333336
H. Darling,41.333333333333336
A. O'Neill,41.333333333333336
M. Żukowski,41.333333333333336
R. Griffiths,41.333333333333336
Y. Yamaya,41.333333333333336
I. Stoica,41.333333333333336
A. Owusu,41.333333333333336
K. Athiu,41.333333333333336
S. Obeng,41.333333333333336
S. Want,41.333333333333336
J. Hylton,41.333333333333336
A. Marie-Sainte,41.333333333333336
L. Mijaljevic,41.333333333333336
A. Rwatubyaye,41.333333333333336
C. Karatas,41.333333333333336
A. Azeez,41.333333333333336
N. Bergmark,41.333333333333336
Yeo Seong Hae,41.333333333333336
D. Riccardi,41.333333333333336
M. Biamou,41.333333333333336
S. Milošević,41.333333333333336
A. Bærtelsen,41.333333333333336
B. Vazquez,41.333333333333336
N. Logue,41.333333333333336
Beto,41.333333333333336
T. Dejewski,41.333333333333336
V. Golemić,41.333333333333336
F. Mawana,41.333333333333336
J. Salcedo,41.333333333333336
T. Smith,41.333333333333336
R. Harker,41.333333333333336
M. Casey,41.333333333333336
J. Williams,41.333333333333336
D. Martinović,41.333333333333336
T. Dallinga,41.333333333333336
M. Williams,41.333333333333336
M. Leverbe,41.333333333333336
R. de la Rosa,41.333333333333336
J. Zirkzee,41.333333333333336
A. Hayden,41.333333333333336
O. Olomola,41.333333333333336
F. Ferk,41.333333333333336
O. Nowak,41.333333333333336
J. Daly,41.333333333333336
N. Kolesovs,41.333333333333336
A. Ammitzbøll,41.333333333333336
S. Kaya,41.333333333333336
F. Nevarez,41.333333333333336
R. Collins,41.333333333333336
G. Bustos,41.333333333333336
B. Curville,41.0
N. Gutierrez,41.0
Y. Rojas,41.0
S. Musiolik,41.0
B. Čečarić,41.0
J. Ruiz Gomez,41.0
L. Armstrong,41.0
S. Ben Amar,41.0
T. Ominami,41.0
D. Bowry,41.0
Z. Lepasa,41.0
C. Davis,41.0
S. Shamal,41.0
J. Okano,41.0
C. Morton,41.0
J. Hope,41.0
D. Ciofani,41.0
J. Hanson,41.0
M. Gyamfi,41.0
R. Philippe,41.0
M. Stępień,41.0
G. Shaw,41.0
Park Hee Seong,41.0
A. Ouhafsa,41.0
P. O'Vich,41.0
E. Sylisufaj,41.0
D. Sikan,41.0
M. Candlin,41.0
M. Raguž,41.0
L. Kryeziu,41.0
K. Kościelny,41.0
F. Flick,41.0
T. Buchanan,41.0
M. Sevimler,41.0
B. Tutu,41.0
A. Voda,41.0
B. Gschweidl,41.0
J. López,41.0
S. van Dijck,41.0
G. Álvarez,41.0
S. Fukahori,41.0
B. Moussiti-Oko,41.0
R. Sirk,40.666666666666664
O. Afolayan,40.666666666666664
A. Schmidt,40.666666666666664
S. Raben,40.666666666666664
Lei Wenjie,40.666666666666664
P. Tomczyk,40.666666666666664
S. Boyd,40.666666666666664
O. Uzun,40.666666666666664
B. Sambou,40.666666666666664
A. Rose,40.666666666666664
B. Lasme,40.666666666666664
S. Tengstedt,40.666666666666664
J. Mena Vacca,40.666666666666664
F. Quispel,40.666666666666664
T. Hama,40.666666666666664
S. Raux Yao,40.666666666666664
K. Berkoe,40.666666666666664
A. Ndiaye,40.666666666666664
B. Goodship,40.666666666666664
Lee Dong Won,40.666666666666664
A. Ippolito,40.666666666666664
A. Ocampo-Chavez,40.666666666666664
S. Whaler,40.666666666666664
R. Rydel,40.666666666666664
E. Hottmann,40.666666666666664
Rúben Fonseca,40.666666666666664
C. Lang,40.666666666666664
G. McAuley,40.666666666666664
Kim Seung Woo,40.666666666666664
R. Senhadji,40.666666666666664
S. Ogie,40.666666666666664
D. Reiter,40.666666666666664
Y. Kitala,40.666666666666664
E. Holten,40.666666666666664
A. Roscrow,40.666666666666664
T. Knowles,40.666666666666664
B. Córdoba,40.666666666666664
M. Williams,40.666666666666664
Wang Weilong,40.666666666666664
J. Lamy,40.666666666666664
S. Graves,40.666666666666664
N. Smith,40.666666666666664
C. Achim,40.666666666666664
J. Weißenfels,40.666666666666664
G. Forrest,40.666666666666664
S. Kulenović,40.666666666666664
H. Cardwell,40.666666666666664
N. Jeck,40.666666666666664
I. Botella,40.666666666666664
D. López,40.666666666666664
F. Tavares,40.666666666666664
A. Saraniti,40.666666666666664
G. Bajrami,40.666666666666664
P. Breitkreuz,40.666666666666664
Wang Yaopeng,40.666666666666664
T. Huk,40.666666666666664
P. Egelund,40.333333333333336
S. Twine,40.333333333333336
J. Pérez,40.333333333333336
T. John-Jules,40.333333333333336
R. Cundy,40.333333333333336
A. Al Meqran,40.333333333333336
E. McCue,40.333333333333336
R. Carstensen,40.333333333333336
C. Bargary,40.333333333333336
T. Magloire,40.333333333333336
B. Maguire,40.333333333333336
P. Schmidt,40.333333333333336
J. Galloway,40.333333333333336
C. King-Harmes,40.333333333333336
L. Walsh,40.333333333333336
M. Petratos,40.333333333333336
N. Shaw,40.333333333333336
B. McPherson,40.333333333333336
J. Rollinson,40.333333333333336
S. Coly,40.333333333333336
A. Bruus,40.333333333333336
M. Stevens,40.333333333333336
G. Kelly,40.333333333333336
J. Williams,40.333333333333336
G. Oakley,40.333333333333336
M. Batmaz,40.333333333333336
A. Famewo,40.333333333333336
A. El-Youssef,40.333333333333336
N. Almas,40.333333333333336
I. Koné,40.333333333333336
G. León,40.333333333333336
A. Fletcher,40.333333333333336
P. Besong,40.333333333333336
G. Mazuela,40.333333333333336
T. Wood,40.333333333333336
P. Bueno,40.333333333333336
K. Lofthouse,40.0
L. Sorrentino,40.0
E. Riis,40.0
L. Fernandez,40.0
N. Muñoz,40.0
L. John,40.0
O. Šarkić,40.0
T. Rieg,40.0
A. Konaté,40.0
L. Maldonado,40.0
S. Haubrock,40.0
A. Nadesan,40.0
N. Lang,40.0
T. Rambaud,40.0
A. Connolly,40.0
N. Ntolla,40.0
J. Akanyirige,40.0
P. Nsiah,40.0
L. Arriaga,40.0
Y. Fujita,40.0
M. Mohammed,40.0
D. Popa,40.0
Javi Siverio,40.0
D. Mushitu,40.0
R. Swan,40.0
C. Öyvann,40.0
R. Geeraerts,40.0
M. Fjörtoft,40.0
Kim Hyo Gi,40.0
N. Suksum,40.0
H. Ekdal,40.0
V. Boniface,40.0
J. Julio,40.0
J. von Moos,40.0
J. Murray,40.0
Y. Mahdy,40.0
R. Smith,40.0
R. Parkes,40.0
K. Yao,40.0
Qian Yumiao,40.0
A. Bianchimano,40.0
L. N'Diaye,40.0
H. Andersson,40.0
E. González,39.666666666666664
S. Kayembe,39.666666666666664
M. Gudmann,39.666666666666664
J. Khasa,39.666666666666664
A. Verda,39.666666666666664
A. Bennett,39.666666666666664
B. Sass-Davies,39.666666666666664
S. Lavelle,39.666666666666664
J. Rennicks,39.666666666666664
N. Tavares,39.666666666666664
V. Gomis,39.666666666666664
J. Miranda,39.666666666666664
M. Backmann,39.666666666666664
E. Sørensen,39.666666666666664
A. Jackson-Hamel,39.666666666666664
A. Hendriksen,39.666666666666664
M. Roberts,39.666666666666664
K. Hoven,39.666666666666664
E. Holt,39.666666666666664
H. Hauso,39.666666666666664
O. Bundgaard,39.666666666666664
C. Hall,39.666666666666664
J. Łoś,39.666666666666664
I. Ibáñez,39.666666666666664
S. Janneh,39.666666666666664
J. Gertsen,39.666666666666664
R. Pyke,39.666666666666664
V. Olatunji,39.666666666666664
T. Seferi,39.666666666666664
Sergio Moreno,39.666666666666664
H. Al Shaie,39.666666666666664
M. Nakayama,39.666666666666664
V. Glaentzlin,39.666666666666664
L. Beltrán,39.666666666666664
M. El Idrissy,39.666666666666664
T. Heggem,39.333333333333336
C. Daferner,39.333333333333336
B. Kramer,39.333333333333336
S. Pereira,39.333333333333336
M. Al Hamad,39.333333333333336
I. Olaofe,39.333333333333336
J. Fielding,39.333333333333336
M. Kaufmann,39.333333333333336
I. Rønning,39.333333333333336
A. Benedyczak,39.333333333333336
I. Karakaş,39.333333333333336
R. Edmondson,39.333333333333336
Y. Osée,39.333333333333336
R. Darcy,39.333333333333336
S. Perović,39.333333333333336
O. Edlund,39.333333333333336
K. Ferguson,39.333333333333336
D. Michalski,39.333333333333336
K. Oshiro,39.333333333333336
H. Tombakti,39.333333333333336
D. Abella,39.333333333333336
A. Yussuf,39.333333333333336
N. Jenssen,39.333333333333336
B. Wright,39.333333333333336
J. Cooper,39.333333333333336
A. Buziuc,39.333333333333336
M. De Marino,39.333333333333336
D. Asonganyi,39.333333333333336
D. Ceter,39.333333333333336
J. Matt,39.333333333333336
C. Moya,39.333333333333336
R. McLean,39.333333333333336
L. Johansson,39.333333333333336
S. McCoulsky,39.0
A. Arroyo,39.0
C. Goteni,39.0
G. Ganea,39.0
D. Steczyk,39.0
S. Schimmer,39.0
Zhu Chenjie,39.0
A. Semenyo,39.0
C. McKenna,39.0
T. Chunchukov,39.0
M. Mawa,39.0
S. Fielding,39.0
K. Miller,39.0
K. Stanek,39.0
Y. Barka,39.0
A. Idah,39.0
Luo Hanbowen,39.0
A. Al Hamdan,39.0
Lee Ho In,39.0
G. Harlev,39.0
Jon Ander,39.0
J. Ordóñez,39.0
G. Cuomo,39.0
D. Moore,39.0
A. Hidalgo,39.0
H. Silveira,39.0
Ma Sang Hoon,39.0
K. Kizito,39.0
M. Ndione,39.0
R. German,39.0
D. Horneland,39.0
T. Abrahams,38.666666666666664
J. Medić,38.666666666666664
K. Piątkowski,38.666666666666664
Xiao Mingjie,38.666666666666664
K. Mellado,38.666666666666664
L. Polvani,38.666666666666664
S. Cartwright,38.666666666666664
Wang Zhenghao,38.666666666666664
A. Dumiter,38.666666666666664
T. Wålemark,38.666666666666664
J. Ekeland,38.666666666666664
S. Pedersen,38.666666666666664
R. Gavîrliță,38.666666666666664
M. Kryeziu,38.666666666666664
Y. Bilingi,38.666666666666664
S. Guðjohnsen,38.666666666666664
P. Petlach,38.666666666666664
Yu Hao,38.666666666666664
J. Haahr,38.666666666666664
Rafa Tresaco,38.666666666666664
M. Ekpiteta,38.666666666666664
L. Alarcón,38.666666666666664
O. Yılmaz,38.666666666666664
B. Zahn,38.333333333333336
R. Strachan,38.333333333333336
A. Albers,38.333333333333336
Kim Tae Han,38.333333333333336
N. Jackson,38.333333333333336
Mao Haoyu,38.333333333333336
J. Olstad,38.333333333333336
K. Yao,38.333333333333336
Zhou Junchen,38.333333333333336
Ha Seung Un,38.333333333333336
Fabio Lopes,38.333333333333336
A. Scott,38.333333333333336
P. Koller,38.333333333333336
J. Dunn,38.333333333333336
T. Hara,38.333333333333336
J. Greaves,38.333333333333336
E. Zubak,38.333333333333336
A. Catic,38.333333333333336
K. Krygård,38.333333333333336
D. Ruiz-Diaz,38.333333333333336
S. Patiño,38.333333333333336
Jiang Shenglong,38.333333333333336
Zhao Jianfei,38.333333333333336
Z. Alkurt,38.0
I. Bakare,38.0
V. Pinto,38.0
S. Noreña,38.0
K. Brünker,38.0
P. Borukov,38.0
D. Bozic,38.0
M. Breunig,38.0
F. Musonda,38.0
J. Anderson,38.0
T. Curran,38.0
K. Lewis-Potter,38.0
J. Archer,38.0
Y. Türk,38.0
B. Galach,38.0
T. Klysner,38.0
Cho Jae Wan,38.0
D. Jończy,38.0
Shan Huanhuan,38.0
M. Burch,38.0
S. Silva,38.0
�. Blănaru,38.0
C. Măgerușan,38.0
R. Ruiz,38.0
Seo Jin Su,38.0
G. Debeljuh,38.0
B. Babic,38.0
L. Farine,37.666666666666664
O. Björtuft,37.666666666666664
N. Watson,37.666666666666664
N. Peter,37.666666666666664
E. Morillo,37.666666666666664
B. Morgan,37.666666666666664
M. De Marchi,37.666666666666664
A. Binous,37.666666666666664
A. Vassallo,37.666666666666664
Iskandar Bughrahan,37.666666666666664
Y. Zouma,37.666666666666664
P. Keny,37.666666666666664
L. Dykes,37.666666666666664
Xiang Baixu,37.666666666666664
R. Hauk,37.666666666666664
L. Reilly,37.666666666666664
H. Geelmuyden,37.666666666666664
Li Haowen,37.666666666666664
M. Najjar,37.666666666666664
P. Slørdahl,37.666666666666664
F. Delaveris,37.666666666666664
H. Knibbs,37.666666666666664
R. Germain,37.666666666666664
Xie Weijun,37.666666666666664
M. Ogkmpoe,37.666666666666664
J. Rothmann,37.666666666666664
M. Leiva,37.666666666666664
Kim Min Duk,37.666666666666664
F. Yonsian,37.666666666666664
F. Al Birekan,37.666666666666664
H. Cakmak,37.666666666666664
J. Hiratsuka,37.666666666666664
A. Bark,37.333333333333336
M. O'Connor,37.333333333333336
K. Adams,37.333333333333336
A. Muhamedbegovic,37.333333333333336
C. Manzinga,37.333333333333336
E. Farrell,37.333333333333336
Park Sung Min,37.333333333333336
O. Stefánsson,37.333333333333336
J. Adebayo-Smith,37.333333333333336
L. Sinayoko,37.333333333333336
A. Ahl Holmström,37.333333333333336
C. Montgomery,37.333333333333336
S. Byrne,37.333333333333336
D. Cattin,37.333333333333336
M. Touray,37.333333333333336
A. Campos,37.0
Song Min Kyu,37.0
D. Dugourd,37.0
S. Al Abbas,37.0
J. Walker,37.0
F. Dymerski,37.0
C. Baker-Richardson,37.0
G. Murillo,37.0
N. Jahn,37.0
T. Oluwa,37.0
J. Grodowski,37.0
Y. Kasaï,37.0
H. Estupiñan,37.0
A. Ousmane,37.0
Hélton Carvalhal,37.0
D. Echeverri,37.0
S. Giménez,37.0
S. Skogen,37.0
B. Thompson,37.0
O. Aga,37.0
B. Hart,36.666666666666664
R. Hughes,36.666666666666664
E. Østensen,36.666666666666664
R. Wikberg,36.666666666666664
J. Mary,36.666666666666664
Huang Jiahui,36.666666666666664
A. Stamatelopoulos,36.666666666666664
L. Boore,36.666666666666664
A. Popescu,36.666666666666664
B. Seymour,36.666666666666664
K. Høgh,36.666666666666664
C. Björk,36.666666666666664
A. Kargbo,36.333333333333336
M. Woledzi,36.333333333333336
J. Neufville,36.333333333333336
B. Hernández,36.333333333333336
M. Skjellerup,36.333333333333336
L. Smyth,36.333333333333336
K. Moncrieffe,36.333333333333336
J. Scott,36.333333333333336
C. Sabanci,36.333333333333336
N. Jones,36.333333333333336
Dong Honglin,36.333333333333336
K. Frisorger,36.333333333333336
E. Arslan,36.333333333333336
J. Hill,36.333333333333336
J. Vazquez,36.333333333333336
G. Cîmpanu,36.333333333333336
A. Ajeti,36.333333333333336
E. Jääskeläinen,36.333333333333336
